population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,6,Incidence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2003,3753.009312515485,5315.094905438459,2534.35287421444
1,All Population,6,Incidence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2003,7.94717610576e-05,0.0001122581773665,5.29470534809e-05
1,All Population,6,Incidence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2003,38.77191822222,54.909649259270005,26.182115258179998
1,All Population,6,Incidence,155,Türkiye,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2003,23886.23268729432,32784.81102524519,17095.749628914473
1,All Population,6,Incidence,155,Türkiye,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2003,0.0001445308951675,0.0001960431636612,0.0001043564353294
1,All Population,6,Incidence,155,Türkiye,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2003,69.64891723434,95.59592839667,49.84881737322
1,All Population,6,Incidence,153,Syrian Arab Republic,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2006,8981.295373558776,12698.071111617272,6239.544056749088
1,All Population,6,Incidence,153,Syrian Arab Republic,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2006,0.0002227194434572,0.0003143390735892,0.0001527158639102
1,All Population,6,Incidence,153,Syrian Arab Republic,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2006,93.12586740107,131.66462491271,64.69700954081
1,All Population,6,Incidence,139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2006,14708.415699033269,21042.048583415533,10397.481273129846
1,All Population,6,Incidence,139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2006,0.0002233601533173,0.0003142830235127,0.0001608472857073
1,All Population,6,Incidence,139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2006,86.85282496799,124.25276793770999,61.39686554973
1,All Population,6,Incidence,147,Libya,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2002,2723.6550418886345,3799.3771465688496,1918.4032296669388
1,All Population,6,Incidence,147,Libya,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2002,0.0002636527771279,0.000371811894759,0.0001833198488713
1,All Population,6,Incidence,147,Libya,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2002,104.95714924603,146.41053587237002,73.92644479332
1,All Population,6,Incidence,150,Oman,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2008,1176.5058789610198,1644.9048180616398,822.9832034408392
1,All Population,6,Incidence,150,Oman,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2008,0.0002750332248738,0.0003920722420979,0.0001922004990291
1,All Population,6,Incidence,150,Oman,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2008,103.53654892745999,144.75726064936,72.42534205165
1,All Population,6,Incidence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2002,1383.5928421227427,1974.5265324578831,952.8974168514908
1,All Population,6,Incidence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2002,0.0001942016417138,0.000274242296183,0.0001324746148296
1,All Population,6,Incidence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2002,86.63691192984,123.63961137094999,59.667907399170005
1,All Population,6,Incidence,151,Qatar,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2007,303.37273318799845,430.6192173621088,213.1937253107547
1,All Population,6,Incidence,151,Qatar,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2007,0.0002383741054511,0.000336865650073,0.0001674735802902
1,All Population,6,Incidence,151,Qatar,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2007,93.2309849348,132.3357354652,65.51762508044
1,All Population,6,Incidence,156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2009,1483.8466993653656,2104.4572588196147,1047.8737724834505
1,All Population,6,Incidence,156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2009,0.0001790938390695,0.0002538221443427,0.0001268048119199
1,All Population,6,Incidence,156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2009,68.52026679429,97.17848406656,48.38814581588
1,All Population,6,Incidence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2006,5264.104224595032,7477.7707999077775,3509.340450201184
1,All Population,6,Incidence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2006,9.93972969167e-05,0.0001397912078506,6.55781983364e-05
1,All Population,6,Incidence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2006,47.29441811313,67.18271593344,31.52905175731
1,All Population,6,Incidence,145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2006,911.65543958173,1279.9972905333989,631.0456305047298
1,All Population,6,Incidence,145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2006,0.000235710584616,0.0003322297930681,0.0001597657285189
1,All Population,6,Incidence,145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2006,92.52276482504,129.9053163584,64.04402796285
1,All Population,6,Incidence,148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2002,12284.698649380747,17237.656352595168,8655.018899298502
1,All Population,6,Incidence,148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2002,0.0001696062483996,0.0002401771912671,0.0001190441703712
1,All Population,6,Incidence,148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2002,79.46540290382,111.50434750352,55.986278833760004
1,All Population,6,Incidence,150,Oman,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2002,1138.5252626477652,1617.2002232473192,786.3474440750954
1,All Population,6,Incidence,150,Oman,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2002,0.0002831882222973,0.0004053581384295,0.0001945291559671
1,All Population,6,Incidence,150,Oman,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2002,108.57459466418,154.22306776185002,74.98942518598
1,All Population,6,Incidence,151,Qatar,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2008,315.93590495418795,451.00479831978,223.00863505868656
1,All Population,6,Incidence,151,Qatar,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2008,0.0002271060227091,0.0003196396084342,0.0001591262687482
1,All Population,6,Incidence,151,Qatar,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2008,88.70131642577,126.62289628367999,62.61130562823
1,All Population,6,Incidence,142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2011,35439.81566773374,49672.2264309752,25056.803230284804
1,All Population,6,Incidence,142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2011,0.000229503254415,0.000321283991394,0.0001594573546528
1,All Population,6,Incidence,142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2011,92.38079548956999,129.48035154736,65.3154473641
1,All Population,6,Incidence,148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2007,12713.549690452695,17942.817327767494,9133.828875522278
1,All Population,6,Incidence,148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2007,0.0001749139771911,0.0002417827032763,0.0001242004516293
1,All Population,6,Incidence,148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2007,77.49980555413,109.37660117375,55.67838873114
1,All Population,6,Incidence,143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2009,13073.706288119858,18171.182988724908,9146.914043513429
1,All Population,6,Incidence,143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2009,0.0001989900336916,0.0002781961329535,0.0001391640212097
1,All Population,6,Incidence,143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2009,86.47640612123,120.19381231351001,60.502525921179995
1,All Population,6,Incidence,156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2010,1505.977191669062,2149.347646364908,1062.920828819159
1,All Population,6,Incidence,156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2010,0.0001762593610212,0.0002508113885982,0.0001237590141878
1,All Population,6,Incidence,156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2010,67.64237865342,96.53996631392,47.742086387049994
1,All Population,6,Incidence,146,Lebanon,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2006,1578.717960898346,2207.1001453817407,1139.796928006855
1,All Population,6,Incidence,146,Lebanon,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2006,0.0002006316057436,0.0002822252273918,0.000141043895229
1,All Population,6,Incidence,146,Lebanon,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2006,79.56752966732999,111.23804925644,57.44586945239
1,All Population,6,Incidence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2009,1838.081105008096,2571.146988587864,1273.13047510214
1,All Population,6,Incidence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2009,0.0002146368560199,0.0003060093655383,0.0001489353037536
1,All Population,6,Incidence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2009,92.17773036418,128.940172006,63.8460823805
1,All Population,6,Incidence,151,Qatar,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2002,238.94057793651876,336.8416997069515,166.96899884879474
1,All Population,6,Incidence,151,Qatar,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2002,0.0002670056744034,0.000385218306966,0.0001872251346076
1,All Population,6,Incidence,151,Qatar,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2002,105.50731694807,148.73682937919,73.72733101333
1,All Population,6,Incidence,156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2011,1534.1602990102454,2199.567741122097,1080.2873191426977
1,All Population,6,Incidence,156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2011,0.0001753830682407,0.0002521676126013,0.0001230864458084
1,All Population,6,Incidence,156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2011,67.36719228438,96.58619314701,47.43697487023
1,All Population,6,Incidence,157,Yemen,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2009,6937.366593861487,9951.505024845232,4770.83054438608
1,All Population,6,Incidence,157,Yemen,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2009,0.0001078535496431,0.000150397554134,7.28359120202e-05
1,All Population,6,Incidence,157,Yemen,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2009,57.432916126689996,82.38629827232,39.496645708879996
1,All Population,6,Incidence,152,Saudi Arabia,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2005,11623.99866731123,16575.59978789719,7869.074132007827
1,All Population,6,Incidence,152,Saudi Arabia,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2005,0.0002401408720864,0.0003447382057555,0.0001591487288774
1,All Population,6,Incidence,152,Saudi Arabia,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2005,108.81670262745001,155.1705368019,73.66541620347
1,All Population,6,Incidence,141,Egypt,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2004,36078.27271335721,50893.66057982271,25228.593589862507
1,All Population,6,Incidence,141,Egypt,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2004,0.0002464818342982,0.0003490688852323,0.0001719788509007
1,All Population,6,Incidence,141,Egypt,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2004,99.90806881468001,140.93488853633,69.86310249659999
1,All Population,6,Incidence,139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2007,14677.006030292056,20784.03304307689,10346.95085463591
1,All Population,6,Incidence,139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2007,0.000220610842942,0.0003090771130048,0.0001563933508931
1,All Population,6,Incidence,139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2007,85.48457182378,121.05426418655999,60.26465218211
1,All Population,6,Incidence,147,Libya,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2006,2742.8710279990487,3842.3198889299656,1916.556598569432
1,All Population,6,Incidence,147,Libya,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2006,0.0002468197763668,0.0003484339825803,0.0001734348737986
1,All Population,6,Incidence,147,Libya,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2006,97.79921639686,137.00092729389,68.33632774088
1,All Population,6,Incidence,150,Oman,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2009,1167.9233023423972,1653.018305589716,811.8901440038189
1,All Population,6,Incidence,150,Oman,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2009,0.0002666610632261,0.0003790937125693,0.0001873501749811
1,All Population,6,Incidence,150,Oman,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2009,100.58752171656,142.36638174604002,69.92412714744
1,All Population,6,Incidence,143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2011,14113.08873740006,19652.93106450889,9947.08280439242
1,All Population,6,Incidence,143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2011,0.0002044307025482,0.0002857015285363,0.0001445828726066
1,All Population,6,Incidence,143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2011,87.69658748927999,122.12032536521001,61.80966007156
1,All Population,6,Incidence,151,Qatar,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2009,329.1013017441593,466.4037861972983,229.3171413068993
1,All Population,6,Incidence,151,Qatar,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2009,0.0002162478728868,0.0003046641413342,0.0001501438056355
1,All Population,6,Incidence,151,Qatar,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2009,84.38560130942,119.59163863120999,58.7997214146
1,All Population,6,Incidence,144,Jordan,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2009,3167.4936958646817,4520.782750649751,2188.993110143961
1,All Population,6,Incidence,144,Jordan,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2009,0.0002496686340369,0.0003493099288558,0.0001719949627467
1,All Population,6,Incidence,144,Jordan,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2009,92.49348005629,132.01065868954,63.92043994935
1,All Population,6,Incidence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2010,1886.0763890449227,2632.295150675204,1295.9329625686544
1,All Population,6,Incidence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2010,0.0002166571855098,0.0003104001247912,0.000147796931101
1,All Population,6,Incidence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2010,92.15755175824,128.61932740389,63.32193635784
1,All Population,6,Incidence,157,Yemen,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2010,7204.370810511239,10403.080113374808,4956.881300752951
1,All Population,6,Incidence,157,Yemen,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2010,0.0001080624993869,0.0001513479239383,7.25481057286e-05
1,All Population,6,Incidence,157,Yemen,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2010,57.79565097889,83.45666861856,39.765607453760005
1,All Population,6,Incidence,148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2006,12681.176117291285,17805.146420092,9112.446894420536
1,All Population,6,Incidence,148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2006,0.0001735389662032,0.0002408751798389,0.0001224493278324
1,All Population,6,Incidence,148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2006,78.14165901159,109.71566575068,56.151078685360005
1,All Population,6,Incidence,152,Saudi Arabia,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2007,12247.593185381087,17282.65435647938,8451.483372117176
1,All Population,6,Incidence,152,Saudi Arabia,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2007,0.0002430400831077,0.0003458257982266,0.000164833694621
1,All Population,6,Incidence,152,Saudi Arabia,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2007,108.12637896269999,152.57780089074998,74.61288761461999
1,All Population,6,Incidence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2005,4760.868880275907,6752.345879377695,3171.3175577449
1,All Population,6,Incidence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2005,9.2279112185e-05,0.0001300039348334,6.08948128532e-05
1,All Population,6,Incidence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2005,44.13482409532,62.59647243211,29.3991592882
1,All Population,6,Incidence,145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2007,951.0206727131132,1332.9599913752386,661.8254389700193
1,All Population,6,Incidence,145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2007,0.0002306796487619,0.0003228696561035,0.0001577586353453
1,All Population,6,Incidence,145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2007,90.29720193138,126.56145230186,62.838786811549994
1,All Population,6,Incidence,150,Oman,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2010,1161.043086958864,1655.7048084945725,802.0005893867091
1,All Population,6,Incidence,150,Oman,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2010,0.0002584468251032,0.0003661429629705,0.0001800298482416
1,All Population,6,Incidence,150,Oman,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2010,97.44503578535,138.96143573477,67.31100422583
1,All Population,6,Incidence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2007,5890.145782126847,8390.841053217247,3919.400836141545
1,All Population,6,Incidence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2007,0.0001079660641045,0.0001526123386198,7.10437168323e-05
1,All Population,6,Incidence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2007,50.94006077162,72.56695657226,33.89636252929
1,All Population,6,Incidence,157,Yemen,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2011,7499.381676122225,10874.22495502868,5161.796871864416
1,All Population,6,Incidence,157,Yemen,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2011,0.000109487955935,0.0001540773708668,7.45996129936e-05
1,All Population,6,Incidence,157,Yemen,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2011,58.327749765979995,84.57618233986,40.14677599935
1,All Population,6,Incidence,146,Lebanon,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2007,1584.1689044155837,2213.61962205827,1135.1951154689586
1,All Population,6,Incidence,146,Lebanon,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2007,0.0001997423256295,0.000280399361483,0.0001402399320292
1,All Population,6,Incidence,146,Lebanon,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2007,78.45449714665,109.62746070729,56.21948625503
1,All Population,6,Incidence,140,Bahrain,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2006,336.3510862973901,469.8790786949447,230.99206056159676
1,All Population,6,Incidence,140,Bahrain,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2006,0.0002262936566257,0.0003157963490047,0.0001571680025617
1,All Population,6,Incidence,140,Bahrain,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2006,87.59145068206,122.36437408635001,60.1541975183
1,All Population,6,Incidence,145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2008,989.355323025577,1385.1949115624195,693.2224271770283
1,All Population,6,Incidence,145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2008,0.0002240557677096,0.0003147351187827,0.0001531357470287
1,All Population,6,Incidence,145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2008,87.4444258521,122.4308101607,61.27064333864
1,All Population,6,Incidence,145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2005,868.3821941990425,1221.8727671129009,598.8682737028233
1,All Population,6,Incidence,145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2005,0.0002381198523724,0.0003354118511412,0.0001607540110579
1,All Population,6,Incidence,145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2005,93.71985339655001,131.87020342889,64.63265505696
1,All Population,6,Incidence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2008,6466.600545044452,9268.54481749568,4311.236748799288
1,All Population,6,Incidence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2008,0.0001188035069301,0.0001674453200665,7.83278195763e-05
1,All Population,6,Incidence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2008,55.1260169983,79.01183250763,36.75212480538
1,All Population,6,Incidence,151,Qatar,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2010,343.23909300838045,484.6618443418316,234.78910031184367
1,All Population,6,Incidence,151,Qatar,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2010,0.000206745508864,0.0002918802250463,0.0001414637648234
1,All Population,6,Incidence,151,Qatar,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2010,80.644435507,113.87188011178,55.163979988090006
1,All Population,6,Incidence,154,Tunisia,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2006,3987.8388197692975,5605.796082267284,2804.422823888058
1,All Population,6,Incidence,154,Tunisia,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2006,0.0001948284623555,0.0002761359946494,0.0001379514015282
1,All Population,6,Incidence,154,Tunisia,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2006,76.32453453853,107.29114089965,53.674753759199994
1,All Population,6,Incidence,142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2012,34648.56383007962,48440.63036864425,24582.10343695041
1,All Population,6,Incidence,142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2012,0.0002221090626385,0.0003094107073301,0.0001547189941477
1,All Population,6,Incidence,142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2012,89.38935717268001,124.97132149338,63.41903332437
1,All Population,6,Incidence,156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2012,1569.183325097835,2239.887090889947,1109.542108356061
1,All Population,6,Incidence,156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2012,0.0001749984865074,0.000251597016047,0.0001235065637339
1,All Population,6,Incidence,156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2012,67.4294779917,96.25033282179,47.678205586080004
1,All Population,6,Incidence,147,Libya,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2007,2765.3006967956894,3824.961355337136,1935.983010978348
1,All Population,6,Incidence,147,Libya,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2007,0.0002458861539477,0.0003421321641617,0.0001737981780927
1,All Population,6,Incidence,147,Libya,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2007,96.86725610773,133.98669867582998,67.81662564290001
1,All Population,6,Incidence,146,Lebanon,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2008,1588.7606389625096,2217.180767799201,1126.0796461839177
1,All Population,6,Incidence,146,Lebanon,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2008,0.0001966716521573,0.0002756937111263,0.0001400606564269
1,All Population,6,Incidence,146,Lebanon,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2008,77.10562005722001,107.60406173691999,54.650818520730006
1,All Population,6,Incidence,142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2013,34067.32997119067,47637.12652928368,24207.406546314985
1,All Population,6,Incidence,142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2013,0.0002158270940606,0.0002992076100525,0.0001507335951655
1,All Population,6,Incidence,142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2013,86.86448187268,121.46459136565998,61.7237637615
1,All Population,6,Incidence,144,Jordan,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2011,3474.352942270008,4988.937557765525,2385.5190516719194
1,All Population,6,Incidence,144,Jordan,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2011,0.0002500011826254,0.0003516598745462,0.0001740938162239
1,All Population,6,Incidence,144,Jordan,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2011,92.94163036639,133.45794112439,63.81448103185
1,All Population,6,Incidence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2011,1925.0185112833497,2717.555765194249,1331.5533972564308
1,All Population,6,Incidence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2011,0.0002163294124014,0.0003069667818825,0.000146477544916
1,All Population,6,Incidence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2011,91.7542860006,129.52986552633,63.46730201337
1,All Population,6,Incidence,156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2013,1606.4845945438196,2288.390208784266,1152.7712793720898
1,All Population,6,Incidence,156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2013,0.000174965647028,0.0002518049258518,0.0001228935413109
1,All Population,6,Incidence,156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2013,67.59469547309,96.28666207676,48.50418350971
1,All Population,6,Incidence,155,Türkiye,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1998,22639.593339588715,31853.41352016309,15917.130596327766
1,All Population,6,Incidence,155,Türkiye,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1998,0.0001432687601821,0.0002011431760534,0.0001020403881735
1,All Population,6,Incidence,155,Türkiye,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1998,70.21987744057,98.79783439123999,49.3692153792
1,All Population,6,Incidence,139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2008,14608.508709233083,20427.79126476605,10202.625437588444
1,All Population,6,Incidence,139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2008,0.0002171589168259,0.0003027930607375,0.0001521079425641
1,All Population,6,Incidence,139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2008,83.87973693107,117.29313316481999,58.581854913789996
